Order_ID,Order_Date,City,State,Category,Quantity,Unit_Price_INR,Discount,Sales_INR,Profit_INR,Payment_Method,Channel
IN101199,2025-12-11,Mumbai,Maharashtra,Clothing,3,1237.76,0.05,3527.62,987.73,Cash,Store
IN101200,2025-05-25,Chennai,Tamil Nadu,Clothing,3,1647.63,0.2,3954.31,1107.21,Credit Card,Store
IN101201,2024-04-18,Jaipur,Rajasthan,Clothing,2,1715.03,0.05,3258.56,912.4,UPI,Store
IN101202,2024-03-12,Pune,Maharashtra,Clothing,5,1302.12,0.05,6185.07,1731.82,Debit Card,Online
IN101203,2025-05-03,Lucknow,Uttar Pradesh,Electronics,5,2572.65,0.0,12863.25,3087.18,UPI,Store
IN101204,2024-10-07,Kolkata,West Bengal,Beauty,4,1009.28,0.0,4037.12,1291.88,UPI,Store
IN101205,2024-08-01,Chennai,Tamil Nadu,Beauty,4,1040.65,0.25,3121.95,999.02,UPI,Online
IN101206,2025-04-01,Lucknow,Uttar Pradesh,Electronics,3,3287.5,0.0,9862.5,2367.0,UPI,Store
IN101207,2025-08-09,Pune,Maharashtra,Clothing,4,1111.9,0.05,4225.22,1183.06,UPI,Online
IN101208,2025-02-21,Chennai,Tamil Nadu,Clothing,2,1748.48,0.1,3147.26,881.23,UPI,Store
IN101209,2025-05-24,Jaipur,Rajasthan,Clothing,3,1567.19,0.05,4466.49,1250.62,Debit Card,Store
IN101210,2025-10-23,Pune,Maharashtra,Grocery,5,822.22,0.2,3288.88,723.55,Net Banking,Store
IN101211,2024-11-18,Ahmedabad,Gujarat,Grocery,3,849.18,0.25,1910.66,420.35,UPI,Store
IN101212,2024-06-26,Delhi,Delhi,Home & Kitchen,1,2202.67,0.05,2092.54,627.76,Credit Card,Online
IN101213,2025-11-18,Jaipur,Rajasthan,Home & Kitchen,3,2381.63,0.0,7144.89,2143.47,UPI,Online
IN101214,2024-04-13,Chennai,Tamil Nadu,Grocery,4,858.17,0.05,3261.05,717.43,Net Banking,Store
IN101215,2024-04-28,Kolkata,West Bengal,Grocery,2,716.67,0.1,1290.01,283.8,UPI,Store
IN101216,2025-12-12,Lucknow,Uttar Pradesh,Clothing,5,1642.64,0.05,7802.54,2184.71,Cash,Store
IN101217,2025-08-04,Mumbai,Maharashtra,Grocery,5,750.5,0.1,3377.25,742.99,UPI,Store
IN101218,2024-02-26,Lucknow,Uttar Pradesh,Grocery,4,717.43,0.15,2439.26,536.64,Cash,Store
IN101219,2025-02-12,Chennai,Tamil Nadu,Electronics,4,2280.26,0.1,8208.94,1970.15,UPI,Store
IN101220,2025-07-31,Lucknow,Uttar Pradesh,Clothing,4,1303.88,0.0,5215.52,1460.35,UPI,Online
IN101221,2024-02-27,Delhi,Delhi,Clothing,1,1071.07,0.05,1017.52,284.91,UPI,Online
IN101222,2024-04-26,Pune,Maharashtra,Beauty,2,805.65,0.15,1369.6,438.27,UPI,Store
IN101223,2025-02-28,Mumbai,Maharashtra,Clothing,1,1042.39,0.1,938.15,262.68,Cash,Online
IN101224,2024-01-21,Bengaluru,Karnataka,Clothing,4,1817.23,0.05,6905.47,1933.53,Debit Card,Online
IN101225,2024-03-19,Chennai,Tamil Nadu,Clothing,2,1390.71,0.1,2503.28,700.92,UPI,Online
IN101226,2025-07-12,Hyderabad,Telangana,Grocery,4,535.01,0.1,1926.04,423.73,Net Banking,Store
IN101227,2025-11-13,Bengaluru,Karnataka,Electronics,2,3456.34,0.05,6567.05,1576.09,Credit Card,Store
IN101228,2025-08-18,Lucknow,Uttar Pradesh,Beauty,5,744.92,0.3,2607.22,834.31,Net Banking,Store
IN101229,2024-04-17,Chennai,Tamil Nadu,Home & Kitchen,1,2201.2,0.15,1871.02,561.31,UPI,Online
IN101230,2024-09-27,Ahmedabad,Gujarat,Grocery,4,584.25,0.15,1986.45,437.02,Net Banking,Store
IN101231,2025-11-18,Hyderabad,Telangana,Grocery,4,588.05,0.2,1881.76,413.99,UPI,Store
IN101232,2025-04-20,Mumbai,Maharashtra,Electronics,3,4049.5,0.15,10326.22,2478.29,Credit Card,Online
IN101233,2024-03-10,Kolkata,West Bengal,Clothing,5,1488.87,0.2,5955.48,1667.53,Credit Card,Online
IN101234,2025-01-21,Ahmedabad,Gujarat,Home & Kitchen,4,2298.14,0.1,8273.3,2481.99,Credit Card,Online
IN101235,2024-06-14,Bengaluru,Karnataka,Electronics,1,3098.81,0.1,2788.93,669.34,Credit Card,Store
IN101236,2024-02-27,Pune,Maharashtra,Clothing,5,1292.97,0.0,6464.85,1810.16,UPI,Store
IN101237,2025-03-26,Delhi,Delhi,Grocery,4,668.87,0.05,2541.71,559.18,Net Banking,Online
IN101238,2024-09-01,Kolkata,West Bengal,Clothing,1,1035.96,0.05,984.16,275.56,Net Banking,Store
IN101239,2024-02-14,Ahmedabad,Gujarat,Beauty,3,720.21,0.15,1836.54,587.69,Net Banking,Online
IN101240,2025-11-14,Pune,Maharashtra,Electronics,3,2696.61,0.1,7280.85,1747.4,Net Banking,Online
IN101241,2025-01-17,Pune,Maharashtra,Home & Kitchen,1,2215.51,0.15,1883.18,564.95,Cash,Online
IN101242,2025-07-31,Chennai,Tamil Nadu,Grocery,5,765.03,0.15,3251.38,715.3,Net Banking,Online
IN101243,2025-12-01,Ahmedabad,Gujarat,Home & Kitchen,1,1486.17,0.0,1486.17,445.85,Cash,Online
IN101244,2024-03-11,Mumbai,Maharashtra,Clothing,1,1231.84,0.05,1170.25,327.67,UPI,Online
IN101245,2025-07-01,Lucknow,Uttar Pradesh,Grocery,3,853.95,0.0,2561.85,563.61,Cash,Online
IN101246,2024-08-26,Hyderabad,Telangana,Home & Kitchen,3,1360.39,0.0,4081.17,1224.35,Net Banking,Online
IN101247,2025-08-02,Hyderabad,Telangana,Clothing,3,1478.18,0.1,3991.09,1117.51,Debit Card,Store
IN101248,2024-04-17,Bengaluru,Karnataka,Clothing,4,1455.03,0.15,4947.1,1385.19,Credit Card,Online
IN101249,2024-07-26,Bengaluru,Karnataka,Grocery,4,761.61,0.05,2894.12,636.71,UPI,Online
IN101250,2025-12-22,Hyderabad,Telangana,Home & Kitchen,2,1565.88,0.2,2505.41,751.62,Cash,Store
IN101251,2024-10-28,Mumbai,Maharashtra,Clothing,4,1830.64,0.2,5858.05,1640.25,Net Banking,Online
IN101252,2025-03-05,Delhi,Delhi,Beauty,5,870.19,0.05,4133.4,1322.69,UPI,Store
IN101253,2024-12-13,Jaipur,Rajasthan,Clothing,5,1240.0,0.15,5270.0,1475.6,UPI,Store
IN101254,2024-04-16,Lucknow,Uttar Pradesh,Grocery,3,597.33,0.0,1791.99,394.24,UPI,Online
IN101255,2025-06-11,Delhi,Delhi,Home & Kitchen,1,1668.01,0.15,1417.81,425.34,Credit Card,Store
IN101256,2025-02-09,Chennai,Tamil Nadu,Grocery,3,539.05,0.0,1617.15,355.77,UPI,Store
IN101257,2024-09-12,Jaipur,Rajasthan,Home & Kitchen,1,2345.82,0.15,1993.95,598.19,Debit Card,Store
IN101258,2024-10-27,Jaipur,Rajasthan,Beauty,3,732.3,0.1,1977.21,632.71,Net Banking,Store
IN101259,2024-05-24,Ahmedabad,Gujarat,Clothing,3,1783.38,0.25,4012.61,1123.53,Debit Card,Online
IN101260,2025-11-06,Mumbai,Maharashtra,Electronics,5,3082.25,0.1,13870.12,3328.83,UPI,Store
IN101261,2025-06-07,Mumbai,Maharashtra,Electronics,1,2800.1,0.0,2800.1,672.02,Net Banking,Online
IN101262,2025-07-15,Jaipur,Rajasthan,Home & Kitchen,2,1492.26,0.1,2686.07,805.82,Credit Card,Online
IN101263,2024-12-25,Ahmedabad,Gujarat,Home & Kitchen,2,1850.08,0.2,2960.13,888.04,UPI,Online
IN101264,2025-06-07,Lucknow,Uttar Pradesh,Clothing,3,1589.03,0.15,4052.03,1134.57,Credit Card,Online
IN101265,2025-04-28,Jaipur,Rajasthan,Electronics,3,4108.3,0.25,9243.68,2218.48,Debit Card,Online
IN101266,2024-07-08,Kolkata,West Bengal,Electronics,5,3597.09,0.2,14388.36,3453.21,Cash,Store
IN101267,2024-10-22,Bengaluru,Karnataka,Home & Kitchen,1,1825.89,0.1,1643.3,492.99,Net Banking,Store
IN101268,2024-04-02,Bengaluru,Karnataka,Clothing,3,1010.46,0.05,2879.81,806.35,UPI,Online
IN101269,2024-05-09,Delhi,Delhi,Clothing,2,1813.04,0.0,3626.08,1015.3,UPI,Store
IN101270,2025-04-28,Chennai,Tamil Nadu,Grocery,1,836.25,0.3,585.38,128.78,UPI,Store
IN101271,2025-02-12,Bengaluru,Karnataka,Home & Kitchen,3,1703.1,0.25,3831.97,1149.59,Debit Card,Online
IN101272,2024-12-06,Pune,Maharashtra,Grocery,1,467.27,0.05,443.91,97.66,Cash,Online
IN101273,2024-08-01,Delhi,Delhi,Grocery,5,764.85,0.15,3250.61,715.13,UPI,Store
IN101274,2024-11-25,Bengaluru,Karnataka,Electronics,2,3886.7,0.15,6607.39,1585.77,UPI,Store
IN101275,2024-06-23,Chennai,Tamil Nadu,Grocery,1,684.19,0.1,615.77,135.47,Net Banking,Store
IN101276,2025-03-19,Mumbai,Maharashtra,Home & Kitchen,2,1731.36,0.2,2770.18,831.05,Net Banking,Store
IN101277,2024-07-19,Mumbai,Maharashtra,Beauty,3,1127.91,0.0,3383.73,1082.79,UPI,Online
IN101278,2025-09-08,Lucknow,Uttar Pradesh,Electronics,4,2640.43,0.2,8449.38,2027.85,Cash,Online
IN101279,2024-04-07,Jaipur,Rajasthan,Electronics,1,3154.28,0.1,2838.85,681.32,Debit Card,Store
IN101280,2024-04-12,Kolkata,West Bengal,Electronics,2,2290.93,0.1,4123.67,989.68,UPI,Online
IN101281,2025-07-06,Mumbai,Maharashtra,Clothing,1,1129.25,0.1,1016.32,284.57,UPI,Store
IN101282,2024-05-30,Ahmedabad,Gujarat,Home & Kitchen,3,2360.77,0.1,6374.08,1912.22,UPI,Store
IN101283,2024-09-24,Bengaluru,Karnataka,Electronics,3,3442.41,0.1,9294.51,2230.68,UPI,Store
IN101284,2024-12-17,Ahmedabad,Gujarat,Clothing,2,1713.09,0.15,2912.25,815.43,Debit Card,Store
IN101285,2025-04-11,Chennai,Tamil Nadu,Clothing,5,1422.72,0.1,6402.24,1792.63,UPI,Online
IN101286,2024-10-04,Mumbai,Maharashtra,Electronics,1,3976.44,0.15,3379.97,811.19,UPI,Store
IN101287,2025-07-21,Kolkata,West Bengal,Clothing,1,1470.44,0.05,1396.92,391.14,Credit Card,Store
IN101288,2024-01-16,Chennai,Tamil Nadu,Clothing,3,984.13,0.25,2214.29,620.0,UPI,Store
IN101289,2025-03-31,Pune,Maharashtra,Clothing,1,1798.73,0.0,1798.73,503.64,Debit Card,Store
IN101290,2024-06-27,Pune,Maharashtra,Grocery,2,517.77,0.1,931.99,205.04,UPI,Online
IN101291,2024-05-13,Ahmedabad,Gujarat,Grocery,4,645.36,0.0,2581.44,567.92,Credit Card,Store
IN101292,2024-09-14,Jaipur,Rajasthan,Electronics,3,3231.48,0.1,8725.0,2094.0,Net Banking,Store
IN101293,2024-03-02,Delhi,Delhi,Beauty,4,657.63,0.05,2498.99,799.68,UPI,Online
IN101294,2025-04-26,Jaipur,Rajasthan,Grocery,1,477.42,0.25,358.06,78.77,Debit Card,Store
IN101295,2025-04-21,Lucknow,Uttar Pradesh,Home & Kitchen,5,2152.19,0.0,10760.95,3228.29,UPI,Store
IN101296,2025-09-26,Jaipur,Rajasthan,Electronics,2,2864.94,0.1,5156.89,1237.65,Cash,Online
IN101297,2024-02-11,Lucknow,Uttar Pradesh,Electronics,1,3092.03,0.2,2473.62,593.67,Cash,Online
IN101298,2025-01-07,Lucknow,Uttar Pradesh,Electronics,2,3413.35,0.0,6826.7,1638.41,UPI,Store
IN101299,2025-01-07,Kolkata,West Bengal,Electronics,1,3016.64,0.2,2413.31,579.19,Debit Card,Store
IN101300,2024-10-25,Mumbai,Maharashtra,Clothing,1,1685.28,0.2,1348.22,377.5,UPI,Online
IN101301,2024-02-21,Kolkata,West Bengal,Beauty,1,1147.41,0.15,975.3,312.1,Net Banking,Online
IN101302,2025-01-13,Lucknow,Uttar Pradesh,Clothing,3,1034.34,0.05,2947.87,825.4,UPI,Online
IN101303,2024-11-07,Chennai,Tamil Nadu,Clothing,4,1558.22,0.05,5921.24,1657.95,Cash,Store
IN101304,2025-08-01,Pune,Maharashtra,Grocery,5,589.21,0.0,2946.05,648.13,UPI,Store
IN101305,2024-02-28,Lucknow,Uttar Pradesh,Electronics,4,3453.21,0.0,13812.84,3315.08,Debit Card,Online
IN101306,2024-10-30,Kolkata,West Bengal,Grocery,4,659.45,0.0,2637.8,580.32,Net Banking,Online
IN101307,2024-02-04,Chennai,Tamil Nadu,Grocery,2,595.98,0.2,953.57,209.79,Cash,Online
IN101308,2025-10-09,Kolkata,West Bengal,Home & Kitchen,3,1370.93,0.1,3701.51,1110.45,UPI,Store
IN101309,2025-08-10,Jaipur,Rajasthan,Beauty,3,957.27,0.05,2728.22,873.03,Credit Card,Online
IN101310,2025-05-07,Bengaluru,Karnataka,Clothing,1,1082.64,0.05,1028.51,287.98,UPI,Online
IN101311,2025-05-05,Ahmedabad,Gujarat,Grocery,4,520.96,0.1,1875.46,412.6,Credit Card,Online
IN101312,2024-08-08,Delhi,Delhi,Beauty,5,1204.57,0.05,5721.71,1830.95,UPI,Store
IN101313,2025-08-19,Kolkata,West Bengal,Home & Kitchen,2,1630.55,0.2,2608.88,782.66,UPI,Online
IN101314,2024-05-02,Delhi,Delhi,Grocery,3,701.92,0.05,2000.47,440.1,Credit Card,Online
IN101315,2025-12-07,Hyderabad,Telangana,Beauty,1,789.26,0.2,631.41,202.05,UPI,Store
IN101316,2024-04-11,Kolkata,West Bengal,Electronics,5,4040.26,0.15,17171.11,4121.07,Credit Card,Online
IN101317,2025-05-29,Bengaluru,Karnataka,Beauty,4,795.75,0.25,2387.25,763.92,UPI,Online
IN101318,2024-11-08,Delhi,Delhi,Electronics,5,3003.12,0.0,15015.6,3603.74,UPI,Store
IN101319,2025-05-20,Lucknow,Uttar Pradesh,Grocery,3,712.04,0.0,2136.12,469.95,Debit Card,Online
IN101320,2025-05-08,Kolkata,West Bengal,Beauty,2,1138.94,0.1,2050.09,656.03,UPI,Online
IN101321,2025-10-21,Mumbai,Maharashtra,Clothing,4,1722.75,0.25,5168.25,1447.11,UPI,Online
IN101322,2024-07-17,Ahmedabad,Gujarat,Grocery,2,566.48,0.15,963.02,211.86,UPI,Store
IN101323,2025-09-24,Bengaluru,Karnataka,Clothing,5,1734.9,0.15,7373.32,2064.53,Credit Card,Online
IN101324,2025-11-11,Delhi,Delhi,Beauty,5,1040.2,0.0,5201.0,1664.32,Debit Card,Store
IN101325,2025-05-27,Bengaluru,Karnataka,Home & Kitchen,1,2418.1,0.05,2297.19,689.16,UPI,Online
IN101326,2024-11-25,Chennai,Tamil Nadu,Grocery,4,850.23,0.05,3230.87,710.79,UPI,Online
IN101327,2025-09-12,Ahmedabad,Gujarat,Grocery,5,680.25,0.1,3061.12,673.45,Cash,Store
IN101328,2024-11-22,Lucknow,Uttar Pradesh,Home & Kitchen,3,2137.42,0.05,6091.65,1827.5,Net Banking,Store
IN101329,2024-01-10,Kolkata,West Bengal,Clothing,3,1498.86,0.05,4271.75,1196.09,UPI,Online
IN101330,2024-05-06,Kolkata,West Bengal,Clothing,2,1521.45,0.15,2586.46,724.21,Credit Card,Store
IN101331,2025-10-30,Kolkata,West Bengal,Home & Kitchen,3,1378.76,0.25,3102.21,930.66,UPI,Online
IN101332,2024-08-18,Ahmedabad,Gujarat,Clothing,5,982.04,0.15,4173.67,1168.63,UPI,Online
IN101333,2024-01-15,Mumbai,Maharashtra,Electronics,3,2340.23,0.15,5967.59,1432.22,UPI,Online
IN101334,2025-05-01,Hyderabad,Telangana,Electronics,4,4250.59,0.3,11901.65,2856.4,Debit Card,Store
IN101335,2025-03-17,Pune,Maharashtra,Electronics,2,2502.64,0.0,5005.28,1201.27,UPI,Online
IN101336,2025-07-11,Jaipur,Rajasthan,Home & Kitchen,4,1311.94,0.0,5247.76,1574.33,Net Banking,Online
IN101337,2024-09-30,Delhi,Delhi,Grocery,5,585.82,0.15,2489.74,547.74,Credit Card,Online
IN101338,2025-09-09,Mumbai,Maharashtra,Home & Kitchen,5,1948.17,0.1,8766.77,2630.03,UPI,Online
IN101339,2024-01-03,Lucknow,Uttar Pradesh,Clothing,3,1843.1,0.1,4976.37,1393.38,Debit Card,Store
IN101340,2024-11-21,Delhi,Delhi,Clothing,1,1616.9,0.05,1536.06,430.1,UPI,Store
IN101341,2024-09-09,Kolkata,West Bengal,Clothing,1,1231.48,0.1,1108.33,310.33,Credit Card,Store
IN101342,2025-06-17,Bengaluru,Karnataka,Home & Kitchen,5,2358.7,0.1,10614.15,3184.25,UPI,Online
IN101343,2024-02-24,Lucknow,Uttar Pradesh,Grocery,5,470.23,0.05,2233.59,491.39,UPI,Online
IN101344,2025-03-23,Delhi,Delhi,Beauty,2,1202.75,0.1,2164.95,692.78,UPI,Store
IN101345,2024-10-23,Kolkata,West Bengal,Grocery,5,479.78,0.1,2159.01,474.98,UPI,Store
IN101346,2025-09-13,Delhi,Delhi,Grocery,5,773.5,0.25,2900.62,638.14,UPI,Online
IN101347,2025-01-07,Bengaluru,Karnataka,Grocery,2,474.14,0.3,663.8,146.04,UPI,Store
IN101348,2025-04-13,Kolkata,West Bengal,Beauty,4,1174.96,0.2,3759.87,1203.16,Net Banking,Store
IN101349,2024-05-15,Hyderabad,Telangana,Home & Kitchen,4,1387.14,0.3,3883.99,1165.2,UPI,Store
IN101350,2024-09-02,Mumbai,Maharashtra,Electronics,2,2345.0,0.05,4455.5,1069.32,UPI,Online
IN101351,2024-03-10,Chennai,Tamil Nadu,Grocery,2,830.71,0.2,1329.14,292.41,Net Banking,Online
IN101352,2025-04-25,Jaipur,Rajasthan,Grocery,4,495.47,0.1,1783.69,392.41,Debit Card,Online
IN101353,2025-06-13,Ahmedabad,Gujarat,Home & Kitchen,4,2193.58,0.15,7458.17,2237.45,Credit Card,Online
IN101354,2025-05-04,Jaipur,Rajasthan,Electronics,4,3793.83,0.05,14416.55,3459.97,UPI,Online
IN101355,2025-05-17,Lucknow,Uttar Pradesh,Home & Kitchen,4,1960.69,0.2,6274.21,1882.26,Debit Card,Online
IN101356,2025-11-28,Jaipur,Rajasthan,Beauty,3,851.11,0.0,2553.33,817.07,UPI,Store
IN101357,2024-04-26,Kolkata,West Bengal,Clothing,2,1813.18,0.05,3445.04,964.61,Debit Card,Online
IN101358,2024-09-13,Hyderabad,Telangana,Beauty,1,1139.58,0.2,911.66,291.73,Net Banking,Online
IN101359,2025-08-29,Chennai,Tamil Nadu,Electronics,3,3126.59,0.15,7972.8,1913.47,Credit Card,Store
IN101360,2025-03-03,Mumbai,Maharashtra,Electronics,1,2721.99,0.1,2449.79,587.95,UPI,Store
IN101361,2024-04-24,Mumbai,Maharashtra,Electronics,1,2806.95,0.15,2385.91,572.62,Debit Card,Store
IN101362,2025-05-08,Bengaluru,Karnataka,Electronics,5,2698.27,0.0,13491.35,3237.92,Credit Card,Online
IN101363,2024-03-02,Ahmedabad,Gujarat,Home & Kitchen,2,1893.26,0.15,3218.54,965.56,Credit Card,Store
IN101364,2025-05-11,Delhi,Delhi,Electronics,3,4046.56,0.0,12139.68,2913.52,Credit Card,Store
IN101365,2025-09-27,Hyderabad,Telangana,Clothing,2,1683.99,0.2,2694.38,754.43,Debit Card,Online
IN101366,2024-03-20,Delhi,Delhi,Electronics,4,3894.66,0.1,14020.78,3364.99,Credit Card,Store
IN101367,2025-10-20,Chennai,Tamil Nadu,Clothing,2,1387.94,0.25,2081.91,582.93,Net Banking,Online
IN101368,2025-04-29,Jaipur,Rajasthan,Electronics,1,2910.69,0.1,2619.62,628.71,Cash,Online
IN101369,2024-01-22,Mumbai,Maharashtra,Grocery,4,774.98,0.1,2789.93,613.78,UPI,Online
IN101370,2025-08-17,Chennai,Tamil Nadu,Electronics,2,3890.06,0.1,7002.11,1680.51,Debit Card,Online
IN101371,2024-11-19,Jaipur,Rajasthan,Home & Kitchen,2,2073.56,0.05,3939.76,1181.93,UPI,Online
IN101372,2025-05-31,Mumbai,Maharashtra,Home & Kitchen,1,1297.57,0.0,1297.57,389.27,Cash,Store
IN101373,2024-09-17,Jaipur,Rajasthan,Electronics,4,3466.54,0.2,11092.93,2662.3,UPI,Online
IN101374,2024-05-08,Ahmedabad,Gujarat,Beauty,1,833.02,0.1,749.72,239.91,Credit Card,Store
IN101375,2025-09-17,Hyderabad,Telangana,Electronics,2,2648.08,0.1,4766.54,1143.97,Cash,Online
IN101376,2024-10-10,Lucknow,Uttar Pradesh,Clothing,3,1611.9,0.0,4835.7,1354.0,UPI,Online
IN101377,2024-02-16,Chennai,Tamil Nadu,Electronics,3,2798.53,0.0,8395.59,2014.94,Cash,Online
IN101378,2024-07-06,Chennai,Tamil Nadu,Clothing,5,1810.69,0.1,8148.1,2281.47,Debit Card,Store
IN101379,2024-01-19,Pune,Maharashtra,Grocery,3,580.94,0.2,1394.26,306.74,UPI,Store
IN101380,2025-08-21,Kolkata,West Bengal,Home & Kitchen,4,1909.56,0.1,6874.42,2062.33,Credit Card,Online
IN101381,2025-10-15,Ahmedabad,Gujarat,Clothing,5,1733.26,0.0,8666.3,2426.56,Net Banking,Online
IN101382,2024-01-08,Ahmedabad,Gujarat,Grocery,4,624.89,0.0,2499.56,549.9,UPI,Store
IN101383,2024-02-06,Delhi,Delhi,Electronics,3,3963.61,0.2,9512.66,2283.04,Debit Card,Online
IN101384,2025-08-20,Jaipur,Rajasthan,Home & Kitchen,3,2106.72,0.15,5372.14,1611.64,Debit Card,Store
IN101385,2024-03-12,Kolkata,West Bengal,Clothing,2,1817.99,0.25,2726.98,763.55,Net Banking,Store
IN101386,2025-01-15,Hyderabad,Telangana,Electronics,4,2917.74,0.0,11670.96,2801.03,Debit Card,Online
IN101387,2024-09-22,Hyderabad,Telangana,Electronics,1,2458.46,0.25,1843.84,442.52,Credit Card,Online
IN101388,2024-03-07,Ahmedabad,Gujarat,Electronics,2,3135.13,0.2,5016.21,1203.89,Net Banking,Online
IN101389,2025-10-14,Hyderabad,Telangana,Grocery,4,787.01,0.2,2518.43,554.05,Cash,Store
IN101390,2024-03-04,Pune,Maharashtra,Home & Kitchen,5,1787.01,0.0,8935.05,2680.52,Debit Card,Online
IN101391,2024-01-30,Chennai,Tamil Nadu,Electronics,4,2784.93,0.15,9468.76,2272.5,UPI,Online
IN101392,2025-07-10,Bengaluru,Karnataka,Grocery,5,466.66,0.1,2099.97,461.99,UPI,Online
IN101393,2025-10-07,Lucknow,Uttar Pradesh,Grocery,5,587.25,0.1,2642.62,581.38,Debit Card,Online
IN101394,2024-01-16,Delhi,Delhi,Home & Kitchen,3,2094.66,0.1,5655.58,1696.67,Credit Card,Online
IN101395,2024-10-04,Jaipur,Rajasthan,Clothing,1,1114.33,0.15,947.18,265.21,UPI,Store
IN101396,2025-12-31,Lucknow,Uttar Pradesh,Clothing,4,1290.2,0.3,3612.56,1011.52,UPI,Online
IN101397,2024-10-03,Jaipur,Rajasthan,Beauty,1,641.84,0.15,545.56,174.58,Credit Card,Store
IN101398,2024-08-08,Mumbai,Maharashtra,Grocery,5,759.94,0.15,3229.75,710.54,UPI,Store
IN101399,2024-07-11,Lucknow,Uttar Pradesh,Clothing,3,1781.42,0.15,4542.62,1271.93,UPI,Online
IN101400,2025-10-31,Bengaluru,Karnataka,Electronics,1,3422.54,0.15,2909.16,698.2,UPI,Online
IN101401,2024-01-24,Ahmedabad,Gujarat,Clothing,2,1003.54,0.05,1906.73,533.88,Cash,Online
IN101402,2024-05-20,Pune,Maharashtra,Grocery,5,546.95,0.05,2598.01,571.56,Credit Card,Store
IN101403,2024-01-26,Chennai,Tamil Nadu,Home & Kitchen,2,1773.01,0.2,2836.82,851.05,UPI,Online
IN101404,2024-04-07,Chennai,Tamil Nadu,Electronics,1,3462.17,0.0,3462.17,830.92,UPI,Store
IN101405,2024-10-02,Pune,Maharashtra,Grocery,1,664.68,0.15,564.98,124.3,Credit Card,Store
IN101406,2025-07-26,Kolkata,West Bengal,Grocery,1,841.95,0.2,673.56,148.18,Cash,Online
IN101407,2024-08-30,Mumbai,Maharashtra,Grocery,4,851.57,0.1,3065.65,674.44,Debit Card,Store
IN101408,2025-03-08,Jaipur,Rajasthan,Grocery,5,500.27,0.25,1876.01,412.72,UPI,Online
IN101409,2024-01-09,Bengaluru,Karnataka,Home & Kitchen,5,1421.92,0.1,6398.64,1919.59,Credit Card,Store
IN101410,2024-09-28,Hyderabad,Telangana,Clothing,5,1305.83,0.0,6529.15,1828.16,Cash,Online
IN101411,2024-02-01,Lucknow,Uttar Pradesh,Beauty,4,876.42,0.05,3330.4,1065.73,UPI,Online
IN101412,2025-08-27,Mumbai,Maharashtra,Electronics,1,3459.02,0.25,2594.26,622.62,Credit Card,Online
IN101413,2025-04-23,Lucknow,Uttar Pradesh,Electronics,1,3848.17,0.3,2693.72,646.49,UPI,Store
IN101414,2024-05-07,Bengaluru,Karnataka,Clothing,2,1103.55,0.1,1986.39,556.19,UPI,Online
IN101415,2024-01-17,Delhi,Delhi,Electronics,4,3909.49,0.0,15637.96,3753.11,UPI,Store
IN101416,2025-07-06,Delhi,Delhi,Clothing,3,1535.13,0.05,4375.12,1225.03,Credit Card,Online
IN101417,2025-04-17,Mumbai,Maharashtra,Electronics,4,4280.24,0.1,15408.86,3698.13,UPI,Online
IN101418,2024-10-27,Ahmedabad,Gujarat,Home & Kitchen,2,2021.87,0.1,3639.37,1091.81,UPI,Online
IN101419,2024-02-11,Bengaluru,Karnataka,Electronics,2,3729.47,0.15,6340.1,1521.62,UPI,Online
IN101420,2024-02-21,Bengaluru,Karnataka,Home & Kitchen,2,1488.39,0.2,2381.42,714.43,UPI,Online
IN101421,2024-07-06,Pune,Maharashtra,Electronics,1,3839.23,0.15,3263.35,783.2,UPI,Online
IN101422,2024-05-30,Ahmedabad,Gujarat,Beauty,3,676.37,0.05,1927.65,616.85,UPI,Store
IN101423,2024-08-31,Jaipur,Rajasthan,Home & Kitchen,2,2028.14,0.1,3650.65,1095.2,UPI,Online
IN101424,2025-05-05,Jaipur,Rajasthan,Electronics,5,2355.59,0.2,9422.36,2261.37,Cash,Online
IN101425,2024-05-06,Hyderabad,Telangana,Home & Kitchen,1,1394.81,0.15,1185.59,355.68,Debit Card,Online
IN101426,2025-12-17,Chennai,Tamil Nadu,Grocery,3,500.57,0.0,1501.71,330.38,Credit Card,Store
IN101427,2025-02-12,Delhi,Delhi,Home & Kitchen,5,1321.41,0.05,6276.7,1883.01,UPI,Online
IN101428,2025-09-03,Jaipur,Rajasthan,Grocery,3,590.68,0.2,1417.63,311.88,Debit Card,Online
IN101429,2024-12-09,Ahmedabad,Gujarat,Grocery,3,875.11,0.0,2625.33,577.57,UPI,Online
IN101430,2025-08-13,Bengaluru,Karnataka,Home & Kitchen,5,1667.42,0.15,7086.54,2125.96,UPI,Store
IN101431,2025-11-25,Jaipur,Rajasthan,Clothing,4,1672.31,0.1,6020.32,1685.69,Debit Card,Store
IN101432,2024-04-07,Bengaluru,Karnataka,Electronics,3,2515.22,0.0,7545.66,1810.96,Net Banking,Online
IN101433,2024-03-08,Jaipur,Rajasthan,Home & Kitchen,4,1791.75,0.15,6091.95,1827.59,Credit Card,Online
IN101434,2024-01-28,Delhi,Delhi,Clothing,3,1148.46,0.0,3445.38,964.71,UPI,Store
IN101435,2024-01-29,Lucknow,Uttar Pradesh,Grocery,5,536.16,0.1,2412.72,530.8,Cash,Store
